FORWARD_TEXT_FORMAT_1.0
STDEP =     0.0000
ENDEP =  2749.9797
RLEV  =     0.1250
CURVENAME =  AC, CAL, CLL8, GR, RILD, RILM, RLL8, RT, SP
END
#DEPTH            AC        CAL       CLL8         GR       RILD       RILM       RLL8         RT         SP
1489.0000     258.115     22.144  -9999.000     69.245      7.847      8.924      9.892  -9999.000     41.463
1489.1250     256.735     22.123  -9999.000     65.862      7.833      8.882      9.111  -9999.000     41.138
1489.2500     256.627     22.131  -9999.000     62.599      7.805      8.882      8.497  -9999.000     40.809
1489.3750     257.796     22.140  -9999.000     57.954      7.761      8.876      8.224  -9999.000     40.474
1489.5000     259.646     22.113  -9999.000     50.443      7.700      8.820      8.308  -9999.000     40.139
1489.6250     261.316     22.101  -9999.000     45.401      7.629      8.721      8.576  -9999.000     39.815
1489.7500     262.090     22.105  -9999.000     43.243      7.559      8.600      8.962  -9999.000     39.514
1489.8750     262.181     22.114  -9999.000     42.660      7.493      8.456      9.230  -9999.000     39.248
1490.0000     262.009     22.117  -9999.000     41.061      7.432      8.301      9.110  -9999.000     39.026
1490.1250     261.921     22.109  -9999.000     40.072      7.374      8.166      8.877  -9999.000     38.861
1490.2500     262.024     22.104  -9999.000     39.619      7.323      8.081      8.767  -9999.000     38.745
1490.3750     262.198     22.086  -9999.000     40.636      7.275      8.053      8.789  -9999.000     38.669
1490.5000     262.416     22.068  -9999.000     43.658      7.225      8.054      8.863  -9999.000     38.625
1490.6250     262.749     22.053  -9999.000     45.350      7.173      8.082      8.910  -9999.000     38.605
1490.7500     263.273     22.035  -9999.000     44.629      7.126      8.136      8.847  -9999.000     38.596
1490.8750     263.875     22.017  -9999.000     44.925      7.087      8.199      8.663  -9999.000     38.592
1491.0000     264.453     22.009  -9999.000     45.073      7.059      8.241      8.687  -9999.000     38.591
1491.1250     265.011     22.015  -9999.000     44.486      7.040      8.251      8.807  -9999.000     38.591
1491.2500     265.657     22.035  -9999.000     44.574      7.034      8.236      8.863  -9999.000     38.591
1491.3750     266.346     22.048  -9999.000     46.815      7.039      8.211      8.790  -9999.000     38.591
1491.5000     266.809     22.047  -9999.000     49.824      7.052      8.196      8.641  -9999.000     38.591
1491.6250     266.683     22.038  -9999.000     51.530      7.071      8.200      8.554  -9999.000     38.591
1491.7500     265.688     22.027  -9999.000     51.211      7.098      8.224      8.582  -9999.000     38.591
1491.8750     264.342     22.015  -9999.000     49.579      7.128      8.258      8.696  -9999.000     38.591
1492.0000     263.334     22.013  -9999.000     48.132      7.161      8.289      8.726  -9999.000     38.591
1492.1250     263.219     22.006  -9999.000     47.767      7.197      8.310      8.642  -9999.000     38.591
1492.2500     264.173     22.015  -9999.000     48.475      7.236      8.326      8.503  -9999.000     38.591
1492.3750     265.574     22.040  -9999.000     50.665      7.278      8.336      8.408  -9999.000     38.592
1492.5000     266.970     22.077  -9999.000     51.433      7.320      8.337      8.378  -9999.000     38.595
1492.6250     268.100     22.096  -9999.000     52.616      7.363      8.331      8.465  -9999.000     38.601
1492.7500     268.791     22.102  -9999.000     55.426      7.410      8.330      8.742  -9999.000     38.615
1492.8750     269.001     22.088  -9999.000     57.501      7.460      8.380      9.152  -9999.000     38.639
1493.0000     268.596     22.074  -9999.000     59.401      7.511      8.500      9.446  -9999.000     38.679
1493.1250     267.521     22.028  -9999.000     64.129      7.566      8.678      9.613  -9999.000     38.744
1493.2500     265.917     22.008  -9999.000     70.179      7.626      8.864      9.677  -9999.000     38.838
1493.3750     264.220     22.006  -9999.000     71.552      7.686      8.996      9.668  -9999.000     38.969
1493.5000     262.513     22.007  -9999.000     67.877      7.741      9.071      9.549  -9999.000     39.147
1493.6250     260.625     22.003  -9999.000     61.485      7.789      9.104      9.594  -9999.000     39.392
1493.7500     258.599     22.000  -9999.000     57.053      7.835      9.109      9.913  -9999.000     39.698
1493.8750     257.165     22.031  -9999.000     57.016      7.879      9.108     10.312  -9999.000     40.065
1494.0000     257.033     22.064  -9999.000     58.560      7.921      9.132     10.289  -9999.000     40.482
1494.1250     258.210     22.062  -9999.000     58.966      7.956      9.203      9.923  -9999.000     40.935
1494.2500     259.805     22.030  -9999.000     60.843      7.976      9.315      9.612  -9999.000     41.396
1494.3750     260.802     22.006  -9999.000     60.713      7.977      9.419      9.545  -9999.000     41.849
1494.5000     261.065     22.005  -9999.000     59.253      7.966      9.461      9.598  -9999.000     42.284
1494.6250     260.987     22.014  -9999.000     58.943      7.956      9.419      9.529  -9999.000     42.698
1494.7500     261.074     22.012  -9999.000     57.718      7.969      9.319      9.286  -9999.000     43.102
1494.8750     261.304     22.009  -9999.000     53.845      8.011      9.227      9.013  -9999.000     43.509
1495.0000     261.151     22.008  -9999.000     49.843      8.073      9.211      9.007  -9999.000     43.931
1495.1250     260.005     22.034  -9999.000     46.727      8.145      9.301      9.233  -9999.000     44.378
1495.2500     257.671     22.055  -9999.000     46.034      8.212      9.477      9.589  -9999.000     45.038
1495.3750     254.977     22.030  -9999.000     47.282      8.264      9.694      9.910  -9999.000     45.712
1495.5000     252.408     22.015  -9999.000     47.236      8.296      9.887     10.173  -9999.000     46.188
1495.6250     250.187     22.021  -9999.000     46.136      8.314     10.006     10.561  -9999.000     46.649
1495.7500     249.173     22.044  -9999.000     46.533      8.339     10.006     10.961  -9999.000     47.095
1495.8750     250.301     22.083  -9999.000     48.941      8.389      9.854     10.907  -9999.000     47.527
1496.0000     253.653     22.071  -9999.000     51.423      8.468      9.651     10.098  -9999.000     47.951
1496.1250     257.774     22.037  -9999.000     50.966      8.569      9.517      9.308  -9999.000     48.367
1496.2500     260.140     22.009  -9999.000     48.696      8.676      9.540      9.125  -9999.000     48.775
1496.3750     260.142     22.011  -9999.000     47.767      8.769      9.735      9.395  -9999.000     49.173
1496.5000     258.717     22.024  -9999.000     48.114      8.838      9.992      9.834  -9999.000     49.558
1496.6250     257.365     22.062  -9999.000     47.421      8.896     10.226     10.162  -9999.000     49.929
1496.7500     257.307     22.144  -9999.000     46.903      8.975     10.378     10.267  -9999.000     50.296
1496.8750     258.259     22.211  -9999.000     49.450      9.099     10.421     10.173  -9999.000     50.669
1497.0000     259.370     22.277  -9999.000     52.671      9.281     10.430      9.994  -9999.000     51.061
1497.1250     259.527     22.351  -9999.000     54.465      9.529     10.498      9.932  -9999.000     51.483
1497.2500     257.426     22.336  -9999.000     53.429      9.842     10.727     10.106  -9999.000     51.935
1497.3750     253.155     22.258  -9999.000     54.326     10.180     11.248     10.695  -9999.000     52.409
1497.5000     247.145     22.229  -9999.000     56.110     10.511     12.028     13.278  -9999.000     52.893
1497.6250     240.185     22.277  -9999.000     54.095     10.825     12.937     20.040  -9999.000     53.372
1497.7500     233.822     22.264  -9999.000     50.896     11.142     13.746     29.690  -9999.000     53.833
1497.8750     229.971     22.319  -9999.000     54.146     11.488     14.203     35.190  -9999.000     54.271
1498.0000     229.942     22.432  -9999.000     63.449     11.867     14.386     27.462  -9999.000     54.687
1498.1250     233.446     22.456  -9999.000     76.400     12.244     14.487     19.103  -9999.000     55.090
1498.2500     238.224     22.399  -9999.000     89.184     12.515     14.690     14.489  -9999.000     55.491
1498.3750     241.357     22.312  -9999.000     91.615     12.612     15.012     13.476  -9999.000     55.899
1498.5000     241.984     22.304  -9999.000     81.530     12.513     15.231     13.655  -9999.000     56.314
1498.6250     241.131     22.234  -9999.000     65.386     12.246     15.134     13.424  -9999.000     56.730
1498.7500     241.491     22.163  -9999.000     60.676     11.863     14.627     12.310  -9999.000     57.134
1498.8750     244.748     22.131  -9999.000     73.974     11.460     13.746     10.857  -9999.000     57.512
1499.0000     250.350     22.150  -9999.000     98.271     11.091     12.784      9.713  -9999.000     57.851
1499.1250     255.782     22.243  -9999.000    120.863     10.777     11.981      8.957  -9999.000     58.142
1499.2500     257.821     22.548  -9999.000    129.228     10.514     11.489      8.592  -9999.000     58.396
1499.3750     257.065     23.009  -9999.000    127.079     10.282     11.302      8.605  -9999.000     58.627
1499.5000     255.916     23.199  -9999.000    120.151     10.081     11.184      8.986  -9999.000     58.849
1499.6250     256.394     22.821  -9999.000    107.482      9.918     11.024      9.427  -9999.000     59.075
1499.7500     258.185     22.422  -9999.000     89.221      9.811     10.828      9.856  -9999.000     59.310
1499.8750     258.847     22.212  -9999.000     77.500      9.768     10.675     10.314  -9999.000     59.551
1500.0000     257.479     22.175  -9999.000     74.394      9.798     10.599     10.930  -9999.000     59.793
1500.1250     255.291     22.167  -9999.000     73.479      9.906     10.597     11.621  -9999.000     60.023
1500.2500     254.779     22.170  -9999.000     73.266     10.106     10.667     12.100  -9999.000     60.239
1500.3750     256.231     22.181  -9999.000     76.890     10.375     10.842     12.196  -9999.000     60.437
1500.5000     258.263     22.201  -9999.000     83.592     10.694     11.120     11.946  -9999.000     60.616
1500.6250     259.361     22.251  -9999.000     91.195     11.047     11.487     11.914  -9999.000     60.775
1500.7500     258.699     22.286  -9999.000     99.482     11.454     11.910     12.127  -9999.000     60.919
1500.8750     256.455     22.304  -9999.000    109.701     11.952     12.408     12.507  -9999.000     61.050
1501.0000     252.282     22.342  -9999.000    116.139     12.597     13.053     13.330  -9999.000     61.171
1501.1250     246.095     22.398  -9999.000    119.499     13.426     13.954     15.507  -9999.000     61.277
1501.2500     238.840     22.406  -9999.000    122.573     14.468     15.183     20.040  -9999.000     61.369
1501.3750     232.156     22.354  -9999.000    126.321     15.669     16.825     27.309  -9999.000     61.442
1501.5000     226.424     22.328  -9999.000    135.366     17.024     18.812     36.290  -9999.000     61.493
1501.6250     221.220     22.400  -9999.000    151.372     18.557     21.099     53.055  -9999.000     61.514
1501.7500     216.391     22.510  -9999.000    174.726     20.290     23.544     85.431  -9999.000     61.507
1501.8750     212.382     22.648  -9999.000    205.305     22.095     25.898    123.823  -9999.000     61.468
1502.0000     209.621     22.768  -9999.000    244.684     23.802     28.081    116.382  -9999.000     61.396
1502.1250     208.176     22.841  -9999.000    290.718     25.230     30.197     90.281  -9999.000     61.281
1502.2500     208.427     22.869  -9999.000    332.685     26.138     32.236     69.489  -9999.000     61.132
1502.3750     210.710     22.804  -9999.000    369.027     26.491     33.568     55.146  -9999.000     60.951
1502.5000     215.481     22.722  -9999.000    386.169     26.257     33.629     40.665  -9999.000     60.744
