FORWARD_TEXT_FORMAT_1.0
STDEP =   208.0410
ENDEP =  2542.0400
RLEV  =     0.1250
CURVENAME =  AC, CAL, GR, R4_0, RILD, RILM, RLL8, RT
END
#DEPTH            AC        CAL         GR       R4_0       RILD       RILM       RLL8         RT
 354.4160     322.767     23.451    107.181     16.176     22.872     17.675     12.853  -9999.000
 354.5410     316.446     23.231    105.455     16.686     21.767     17.678     13.760  -9999.000
 354.6660     311.272     23.030    108.642     17.197     20.719     17.195     14.475  -9999.000
 354.7910     309.116     22.894    117.514     17.803     19.954     16.412     14.094  -9999.000
 354.9160     310.129     22.823    124.567     18.587     19.592     15.740     13.007  -9999.000
 355.0410     312.266     22.807    124.412     19.583     19.756     15.607     12.220  -9999.000
 355.1660     311.002     22.766    121.879     20.796     20.259     16.043     12.248  -9999.000
 355.2910     303.440     22.730    122.436     22.287     21.017     16.936     13.014  -9999.000
 355.4160     290.060     22.723    125.651     24.007     22.016     18.215     14.224  -9999.000
 355.5410     273.773     22.610    133.809     25.848     23.177     19.842     15.578  -9999.000
 355.6660     257.873     22.492    148.250     27.608     24.278     21.765     18.086  -9999.000
 355.7910     244.754     22.513    160.196     28.973     25.201     23.377     23.298  -9999.000
 355.9160     237.874     22.614    162.589     29.788     26.067     23.964     30.464  -9999.000
 356.0410     241.205     22.812    155.858     29.915     26.939     23.327     32.429  -9999.000
 356.1660     250.892     23.027    143.713     29.277     27.754     22.433     28.350  -9999.000
 356.2910     261.874     23.216    133.598     27.825     28.450     21.778     22.753  -9999.000
 356.4160     270.428     23.341    127.371     25.952     28.881     21.272     19.105  -9999.000
 356.5410     275.671     23.454    122.410     23.973     28.671     20.546     17.472  -9999.000
 356.6660     279.934     23.544    115.458     22.101     27.819     19.605     16.298  -9999.000
 356.7910     284.757     23.527    108.999     20.403     26.595     18.732     15.268  -9999.000
 356.9160     290.304     23.436    105.905     18.816     25.443     18.138     14.517  -9999.000
 357.0410     294.622     23.393    107.974     17.347     24.714     18.039     14.093  -9999.000
 357.1660     295.978     23.409    111.068     16.038     24.408     18.308     13.872  -9999.000
 357.2910     294.715     23.482    109.056     14.899     24.600     18.939     13.898  -9999.000
 357.4160     292.864     23.531    105.401     13.835     25.359     19.972     14.080  -9999.000
 357.5410     292.131     23.561    102.999     12.820     26.722     21.628     13.912  -9999.000
 357.6660     291.480     23.572    105.208     11.901     28.367     23.809     13.446  -9999.000
 357.7910     289.587     23.541    105.155     11.190     30.166     26.361     13.171  -9999.000
 357.9160     286.952     23.482    105.015     10.685     31.973     28.753     13.403  -9999.000
 358.0410     286.567     23.468    106.359     10.366     33.957     30.238     14.635  -9999.000
 358.1660     289.398     23.438    107.674     10.224     36.249     30.871     16.629  -9999.000
 358.2910     293.244     23.375    105.362     10.319     38.881     31.089     18.669  -9999.000
 358.4160     294.260     23.379     99.445     10.674     41.843     31.502     19.688  -9999.000
 358.5410     288.858     23.408     96.795     11.327     45.208     32.283     20.722  -9999.000
 358.6660     279.374     23.410     93.507     12.272     48.577     32.874     23.433  -9999.000
 358.7910     270.649     23.400     87.870     13.488     50.804     32.528     27.272  -9999.000
 358.9160     268.442     23.376     83.896     14.863     50.822     31.024     29.358  -9999.000
 359.0410     275.803     23.427     87.097     16.379     48.957     29.040     26.580  -9999.000
 359.1660     284.942     23.522     91.477     18.087     47.003     27.515     22.251  -9999.000
 359.2910     287.859     23.597     94.901     20.154     45.473     26.874     19.702  -9999.000
 359.4160     281.989     23.647     98.555     22.621     44.198     26.827     20.026  -9999.000
 359.5410     272.292     23.683     98.207     25.508     42.906     26.756     21.859  -9999.000
 359.6660     265.835     23.725     96.389     28.802     41.385     26.286     23.059  -9999.000
 359.7910     264.228     23.757     92.830     32.535     39.750     25.430     23.244  -9999.000
 359.9160     266.680     23.719     88.498     36.615     38.331     24.406     22.803  -9999.000
 360.0410     272.643     23.619     86.246     41.008     37.507     23.374     22.009  -9999.000
 360.1660     279.931     23.495     89.167     45.671     37.347     22.601     20.551  -9999.000
 360.2910     285.293     23.481     95.191     50.532     37.861     22.476     18.660  -9999.000
 360.4160     284.502     23.535     98.729     55.318     38.784     23.354     17.370  -9999.000
 360.5410     273.850     23.554     94.295     59.677     39.355     25.237     19.049  -9999.000
 360.6660     259.082     23.467     86.516     63.253     39.012     26.917     24.004  -9999.000
 360.7910     248.814     23.406     81.653     65.710     37.978     27.280     30.152  -9999.000
 360.9160     249.475     23.542     83.104     67.300     36.929     26.103     32.210  -9999.000
 361.0410     260.681     23.666     89.123     68.168     36.621     24.322     29.137  -9999.000
 361.1660     273.125     23.755     94.882     68.341     37.056     23.098     23.802  -9999.000
 361.2910     281.572     23.789    100.683     67.552     37.837     22.611     19.899  -9999.000
 361.4160     284.494     23.808    102.597     65.818     38.418     22.647     18.574  -9999.000
 361.5410     281.938     23.805     97.409     63.154     38.014     22.844     19.553  -9999.000
 361.6660     276.770     23.827     89.194     59.675     36.731     22.777     21.176  -9999.000
 361.7910     271.872     23.880     84.912     55.474     35.035     22.309     22.010  -9999.000
 361.9160     269.863     23.814     88.113     50.931     33.641     21.594     21.614  -9999.000
 362.0410     271.549     23.657     95.017     46.387     33.242     21.142     20.547  -9999.000
 362.1660     274.230     23.524     98.372     42.203     33.789     21.086     19.985  -9999.000
 362.2910     276.376     23.485     97.694     38.791     34.915     21.315     20.063  -9999.000
 362.4160     278.164     23.494     93.759     36.171     36.025     21.609     20.607  -9999.000
 362.5410     280.375     23.505     90.466     34.384     36.773     21.771     21.227  -9999.000
 362.6660     281.880     23.557     89.930     33.477     37.144     21.903     21.471  -9999.000
 362.7910     280.802     23.670     90.408     33.601     37.322     22.081     21.731  -9999.000
 362.9160     277.071     23.797     89.098     34.432     37.573     22.259     22.483  -9999.000
 363.0410     273.752     23.944     87.962     35.654     38.078     22.405     22.770  -9999.000
 363.1660     273.583     24.035     91.236     36.943     38.315     22.645     21.598  -9999.000
 363.2910     276.303     24.088     96.656     38.058     37.746     22.931     19.644  -9999.000
 363.4160     280.313     24.077     99.581     39.017     36.741     22.960     18.795  -9999.000
 363.5410     284.665     24.041    103.855     39.978     36.117     22.597     19.725  -9999.000
 363.6660     288.720     23.916    106.098     41.228     36.250     22.399     20.771  -9999.000
 363.7910     290.358     23.686    103.569     43.266     37.558     23.022     20.971  -9999.000
 363.9160     285.648     23.329     99.270     46.229     40.437     24.992     20.957  -9999.000
 364.0410     270.354     23.090     92.404     50.051     44.161     28.299     22.996  -9999.000
 364.1660     249.979     23.055     82.328     54.398     46.907     31.727     30.293  -9999.000
 364.2910     232.711     23.122     70.628     58.736     48.581     34.178     44.152  -9999.000
 364.4160     223.911     23.128     64.943     62.602     50.174     35.626     60.359  -9999.000
 364.5410     222.794     23.054     63.623     65.721     51.892     36.942     68.159  -9999.000
 364.6660     225.442     22.995     61.452     67.909     53.692     37.618     72.858  -9999.000
 364.7910     234.356     23.024     64.272     68.855     55.546     36.238     73.788  -9999.000
 364.9160     252.036     23.050     75.156     68.699     56.727     32.903     60.209  -9999.000
 365.0410     272.713     23.083     88.509     67.541     55.303     29.860     41.969  -9999.000
 365.1660     284.590     23.141     94.997     65.621     51.645     28.248     32.138  -9999.000
 365.2910     284.021     23.228     94.465     63.300     47.383     27.562     31.448  -9999.000
 365.4160     276.485     23.292     94.262     61.094     44.067     26.917     33.591  -9999.000
 365.5410     272.161     23.304     96.119     59.292     42.062     25.786     33.343  -9999.000
 365.6660     274.671     23.306     96.003     57.992     41.019     24.674     30.417  -9999.000
 365.7910     280.803     23.328     98.672     57.197     41.283     24.419     26.849  -9999.000
 365.9160     284.071     23.300    100.876     56.741     42.875     25.693     24.516  -9999.000
 366.0410     276.828     23.143     95.721     56.585     44.772     28.915     25.620  -9999.000
 366.1660     260.780     23.029     84.745     56.653     45.895     32.543     33.481  -9999.000
 366.2910     242.882     23.041     72.741     56.729     46.098     34.398     49.607  -9999.000
 366.4160     232.326     23.180     66.897     56.508     45.810     33.107     66.689  -9999.000
 366.5410     236.598     23.323     72.859     55.812     45.511     29.669     62.269  -9999.000
 366.6660     250.337     23.495     85.889     54.673     45.681     27.032     46.346  -9999.000
 366.7910     265.990     23.646     95.292     53.359     46.268     26.021     33.980  -9999.000
 366.9160     276.655     23.685     96.041     52.223     46.550     26.276     29.008  -9999.000
 367.0410     278.339     23.592     92.492     51.357     44.755     26.744     27.937  -9999.000
 367.1660     275.063     23.497     89.552     50.601     41.216     26.440     26.925  -9999.000
 367.2910     270.948     23.461     87.048     49.541     37.418     25.319     24.369  -9999.000
 367.4160     268.311     23.465     87.416     47.890     34.326     24.068     20.613  -9999.000
 367.5410     267.303     23.479     89.785     45.567     32.400     23.354     18.233  -9999.000
 367.6660     267.332     23.536     91.090     42.728     31.430     23.250     17.492  -9999.000
 367.7910     268.647     23.581     90.249     39.738     31.390     23.656     17.561  -9999.000
 367.9160     270.905     23.532     89.427     37.040     31.986     24.637     17.262  -9999.000
